Name,Year,Species,Animals Seen,Groups Seen,Transect Length,Animals per 100km,Sequence,,,,,,,,,,,
East Zambezi Conservancies,2011,Buffalo,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Buffalo,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Buffalo,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Buffalo,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Buffalo,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Buffalo,58,2,972,6,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Buffalo,2682,2,944,284.1,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Buffalo,350,2,976,35.9,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Buffalo,136,6,949,14.3,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Buffalo,532,4,1012,52.6,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Buffalo,108,3,1037,10.4,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Buffalo,296,4,979,30.2,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Buffalo,528,8,1053,50.2,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Burchell's Zebra,1296,8,578,224.2,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Burchell's Zebra,1197,14,888,134.8,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Burchell's Zebra,828,11,820,100.9,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Burchell's Zebra,432,9,738,58.5,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Burchell's Zebra,1236,5,777,159.2,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Burchell's Zebra,709,16,731,97,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Burchell's Zebra,2277,8,799,284.8,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Burchell's Zebra,2544,12,816,311.7,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Burchell's Zebra,1019,20,800,127.4,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Burchell's Zebra,1073,26,972,110.4,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Burchell's Zebra,3112,43,944,329.7,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Burchell's Zebra,707,18,976,72.4,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Burchell's Zebra,1300,35,949,137,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Burchell's Zebra,717,25,1012,70.8,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Burchell's Zebra,2193,28,1037,211.5,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Burchell's Zebra,1378,26,979,140.8,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Burchell's Zebra,2362,32,1053,224.4,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Bushbuck,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Bushbuck,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Bushbuck,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Bushbuck,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Bushbuck,1,1,777,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Bushbuck,2,2,731,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Bushbuck,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Bushbuck,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Bushbuck,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Bushbuck,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Bushbuck,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Bushbuck,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Bushbuck,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Bushbuck,1,1,1012,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Bushbuck,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Bushbuck,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Bushbuck,2,2,1053,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Bushpig,1,1,578,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Bushpig,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Bushpig,1,1,820,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Bushpig,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Bushpig,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Bushpig,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Bushpig,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Bushpig,1,1,816,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Bushpig,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Bushpig,12,1,972,1.2,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Bushpig,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Bushpig,2,1,976,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Bushpig,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Bushpig,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Bushpig,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Bushpig,6,1,979,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Bushpig,4,1,1053,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Caracal,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Caracal,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Caracal,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Caracal,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Caracal,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Caracal,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Caracal,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Caracal,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Caracal,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Caracal,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Caracal,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Caracal,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Caracal,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Caracal,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Caracal,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Caracal,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Caracal,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Cheetah,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Cheetah,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Cheetah,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Cheetah,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Cheetah,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Cheetah,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Cheetah,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Cheetah,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Cheetah,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Cheetah,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Cheetah,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Cheetah,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Cheetah,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Cheetah,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Cheetah,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Cheetah,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Cheetah,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Crocodile,3,3,578,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Crocodile,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Crocodile,5,3,820,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Crocodile,2,2,738,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Crocodile,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Crocodile,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Crocodile,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Crocodile,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Crocodile,2,1,800,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Crocodile,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Crocodile,1,1,944,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Crocodile,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Crocodile,2,1,949,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Crocodile,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Crocodile,3,3,1037,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Crocodile,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Crocodile,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Duiker,42,32,578,7.3,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Duiker,35,34,888,3.9,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Duiker,38,33,820,4.6,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Duiker,31,28,738,4.2,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Duiker,45,41,777,5.8,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Duiker,29,28,731,4,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Duiker,52,51,799,6.5,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Duiker,45,42,816,5.5,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Duiker,38,35,800,4.8,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Duiker,53,43,972,5.5,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Duiker,32,29,944,3.4,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Duiker,24,23,976,2.5,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Duiker,51,46,949,5.4,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Duiker,51,49,1012,5,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Duiker,58,51,1037,5.6,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Duiker,30,28,979,3.1,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Duiker,55,49,1053,5.2,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Eland,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Eland,2,1,888,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Eland,21,2,820,2.6,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Eland,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Eland,2,1,777,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Eland,9,4,731,1.2,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Eland,20,4,799,2.5,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Eland,30,1,816,3.7,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Eland,115,5,800,14.4,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Eland,185,10,972,19,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Eland,5,2,944,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Eland,7,2,976,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Eland,15,4,949,1.6,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Eland,7,4,1012,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Eland,15,5,1037,1.4,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Eland,81,7,979,8.3,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Eland,77,6,1053,7.3,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Elephant,479,21,578,82.9,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Elephant,274,17,888,30.9,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Elephant,89,9,820,10.8,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Elephant,29,3,738,3.9,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Elephant,98,9,777,12.6,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Elephant,151,18,731,20.7,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Elephant,226,19,799,28.3,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Elephant,82,7,816,10,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Elephant,440,12,800,55,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Elephant,267,11,972,27.5,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Elephant,33,3,944,3.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Elephant,3,1,976,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Elephant,305,23,949,32.1,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Elephant,167,7,1012,16.5,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Elephant,28,5,1037,2.7,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Elephant,174,6,979,17.8,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Elephant,262,19,1053,24.9,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Gemsbok,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Gemsbok,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Gemsbok,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Gemsbok,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Gemsbok,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Gemsbok,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Gemsbok,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Gemsbok,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Gemsbok,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Gemsbok,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Gemsbok,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Gemsbok,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Gemsbok,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Gemsbok,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Gemsbok,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Gemsbok,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Gemsbok,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Giraffe,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Giraffe,12,4,888,1.4,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Giraffe,4,1,820,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Giraffe,1,1,738,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Giraffe,1,1,777,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Giraffe,14,3,731,1.9,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Giraffe,7,3,799,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Giraffe,7,2,816,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Giraffe,23,8,800,2.9,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Giraffe,13,6,972,1.3,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Giraffe,18,2,944,1.9,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Giraffe,29,9,976,3,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Giraffe,24,6,949,2.5,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Giraffe,9,3,1012,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Giraffe,24,8,1037,2.3,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Giraffe,15,5,979,1.5,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Giraffe,29,9,1053,2.8,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Hartebeest,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Hartebeest,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Hartebeest,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Hartebeest,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Hartebeest,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Hartebeest,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Hartebeest,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Hartebeest,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Hartebeest,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Hartebeest,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Hartebeest,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Hartebeest,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Hartebeest,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Hartebeest,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Hartebeest,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Hartebeest,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Hartebeest,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Hippo,6,3,578,1,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Hippo,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Hippo,8,2,820,1,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Hippo,1,1,738,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Hippo,1,1,777,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Hippo,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Hippo,2,2,799,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Hippo,1,1,816,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Hippo,2,1,800,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Hippo,10,1,972,1,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Hippo,1,1,944,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Hippo,2,1,976,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Hippo,22,4,949,2.3,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Hippo,26,5,1012,2.6,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Hippo,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Hippo,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Hippo,35,3,1053,3.3,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Honey Badger,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Honey Badger,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Honey Badger,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Honey Badger,1,1,738,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Honey Badger,1,1,777,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Honey Badger,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Honey Badger,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Honey Badger,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Honey Badger,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Honey Badger,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Honey Badger,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Honey Badger,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Honey Badger,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Honey Badger,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Honey Badger,1,1,1037,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Honey Badger,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Honey Badger,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Impala,45,4,578,7.8,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Impala,129,11,888,14.5,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Impala,123,11,820,15,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Impala,66,8,738,8.9,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Impala,116,13,777,14.9,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Impala,159,13,731,21.8,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Impala,227,12,799,28.4,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Impala,94,12,816,11.5,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Impala,221,18,800,27.6,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Impala,201,16,972,20.7,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Impala,333,21,944,35.3,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Impala,317,19,976,32.5,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Impala,578,34,949,60.9,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Impala,388,33,1012,38.3,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Impala,287,28,1037,27.7,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Impala,199,15,979,20.3,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Impala,553,39,1053,52.5,2,,,,,,,,,,,
East Zambezi Conservancies,2007,"Impala, Black-faced",,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,"Impala, Black-faced",,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,"Impala, Black-faced",,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,"Impala, Black-faced",,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,"Impala, Black-faced",,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,"Impala, Black-faced",,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,"Impala, Black-faced",,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,"Impala, Black-faced",,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,"Impala, Black-faced",,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,"Impala, Black-faced",,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,"Impala, Black-faced",,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,"Impala, Black-faced",,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,"Impala, Black-faced",,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,"Impala, Black-faced",,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,"Impala, Black-faced",,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,"Impala, Black-faced",,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,"Impala, Black-faced",,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,"Jackal, Black-backed",,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,"Jackal, Black-backed",1,1,888,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2009,"Jackal, Black-backed",2,2,820,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2010,"Jackal, Black-backed",3,2,738,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2011,"Jackal, Black-backed",,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,"Jackal, Black-backed",1,1,731,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2013,"Jackal, Black-backed",1,1,799,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2014,"Jackal, Black-backed",1,1,816,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2015,"Jackal, Black-backed",5,3,800,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2016,"Jackal, Black-backed",6,4,972,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2017,"Jackal, Black-backed",6,4,944,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2018,"Jackal, Black-backed",2,2,976,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2019,"Jackal, Black-backed",5,4,949,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2020,"Jackal, Black-backed",4,3,1012,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2021,"Jackal, Black-backed",3,3,1037,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2022,"Jackal, Black-backed",2,2,979,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2023,"Jackal, Black-backed",5,4,1053,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2007,"Jackal, Side-striped",,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,"Jackal, Side-striped",,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,"Jackal, Side-striped",,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,"Jackal, Side-striped",,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,"Jackal, Side-striped",,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,"Jackal, Side-striped",,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,"Jackal, Side-striped",,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,"Jackal, Side-striped",,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,"Jackal, Side-striped",,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,"Jackal, Side-striped",,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,"Jackal, Side-striped",,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,"Jackal, Side-striped",,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,"Jackal, Side-striped",,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,"Jackal, Side-striped",,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,"Jackal, Side-striped",,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,"Jackal, Side-striped",,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,"Jackal, Side-striped",,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Kudu,18,5,578,3.1,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Kudu,57,14,888,6.4,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Kudu,56,15,820,6.8,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Kudu,16,5,738,2.2,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Kudu,65,16,777,8.4,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Kudu,82,16,731,11.2,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Kudu,47,12,799,5.9,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Kudu,46,8,816,5.6,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Kudu,98,18,800,12.2,2,,,,,,,,,,,
