ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,,,,,,,,
28,Ozondundu,Leopard,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Leopard,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Leopard,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Leopard,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Leopard,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Lion,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2001,13,2,46,28.3,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2005,2,1,54,3.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2006,11,4,74,14.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2007,9,2,56,16.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2009,4,1,74,5.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2010,9,3,95,9.5,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2013,6,2,101,5.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2014,4,2,90,4.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2015,6,3,90,6.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2016,21,6,145,14.5,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2017,9,3,90,10,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2018,6,4,90,6.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2019,7,3,77,9.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2020,2,1,77,2.6,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2021,3,1,77,3.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2022,5,2,88,5.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Ostrich,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Porcupine,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Scrub hare,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Slender Mongoose,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Spotted Hyaena,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2001,7,2,46,15.2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2003,12,4,50,24,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2004,8,3,45,17.8,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2005,37,8,54,68.5,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2006,19,4,74,25.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2007,36,7,56,64.3,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2008,5,4,82,6.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2009,6,3,74,8.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2010,3,3,95,3.2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2012,6,2,78,7.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2013,16,4,101,15.8,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2014,24,4,90,26.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2015,14,6,90,15.6,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2016,49,5,145,33.8,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2017,13,2,90,14.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2018,25,4,90,27.8,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2019,187,10,77,242.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2020,40,1,77,51.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2023,103,3,89,116.3,,,,,,,,,,,,,,,,,,
28,Ozondundu,Springbok,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2001,2,2,46,4.3,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2002,3,2,52,5.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2003,1,1,50,2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2004,2,2,45,4.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2005,4,3,54,7.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2006,4,4,74,5.4,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2007,5,3,56,8.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2008,4,3,82,4.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2009,3,3,74,4.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2012,2,2,78,2.6,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2013,9,7,101,8.9,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2014,16,12,90,17.8,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2015,11,11,90,12.2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2016,14,12,145,9.7,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2017,10,8,90,11.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2018,2,2,90,2.2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2019,2,1,77,2.6,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2020,7,5,77,9.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2021,2,2,77,2.6,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2022,1,1,88,1.1,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2023,2,2,89,2.3,,,,,,,,,,,,,,,,,,
28,Ozondundu,Steenbok,2024,2,2,89,2.2,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Vervet Monkey,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Warthog,2024,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2001,,,46,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2002,,,52,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2003,,,50,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2004,,,45,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2005,,,54,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2006,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2007,,,56,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2008,,,82,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2009,,,74,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2010,,,95,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2011,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2012,,,78,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2013,,,101,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2014,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2015,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2016,,,145,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2017,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2018,,,90,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2019,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2020,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2021,,,77,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2022,,,88,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2023,,,89,,,,,,,,,,,,,,,,,,,
28,Ozondundu,Wildebeest,2024,,,89,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2005,,,420,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2006,,,417,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2007,,,441,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2008,,,441,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2009,,,460,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2010,,,459,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2011,,,442,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2012,,,727,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2013,,,718,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2014,,,645,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2015,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2016,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2017,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2018,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2019,,,692,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2020,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2021,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2022,,,713,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2023,,,807,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Aardwolf,2024,,,750,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2005,,,420,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2006,,,417,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2007,,,441,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2008,,,441,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2009,,,460,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2010,,,459,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2011,,,442,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2012,,,727,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2013,,,718,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2014,,,645,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2015,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2016,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2017,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2018,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2019,,,692,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2020,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2021,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2022,,,713,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2023,,,807,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Antbear,2024,,,750,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2005,,,420,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2006,,,417,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2007,35,1,441,7.9,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2008,,,441,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2009,,,460,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2010,,,459,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2011,,,442,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2012,,,727,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2013,24,1,718,3.3,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2014,,,645,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2015,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2016,3,2,709,0.4,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2017,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2018,,,709,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2019,,,692,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2020,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2021,,,734,,,,,,,,,,,,,,,,,,,
30,≠Gaingu,Baboon,2022,25,1,713,3.5,,,,,,,,,,,,,,,,,,
